LEFT|43.0596|170.745|45.2712|16.9695|177.661|-63.5344|-18.4106|175.811|-87.0365|-49.3766|171.176|-85.1012|-101.312|163.403|-62.6958|SERVO1
LEFT|43.0596|170.748|45.2765|16.9642|177.669|-63.5373|-18.4127|175.813|-87.0371|-49.3824|171.184|-85.1015|-101.322|163.409|-62.694|SERVO1
LEFT|43.0595|170.752|45.2824|16.9596|177.676|-63.5397|-18.4142|175.815|-87.0375|-49.3881|171.192|-85.1017|-101.332|163.416|-62.692|SERVO1
LEFT|43.0594|170.757|45.2889|16.9556|177.681|-63.5418|-18.4153|175.816|-87.0378|-49.3938|171.2|-85.1018|-101.342|163.423|-62.6899|SERVO1
LEFT|43.0593|170.761|45.2953|16.9525|177.686|-63.5434|-18.4161|175.817|-87.038|-49.3993|171.208|-85.1018|-101.352|163.43|-62.6878|SERVO1
LEFT|43.0593|170.765|45.3017|16.9499|177.69|-63.5446|-18.4168|175.818|-87.0382|-49.4048|171.217|-85.1017|-101.362|163.437|-62.6855|SERVO1
LEFT|43.0592|170.77|45.3083|16.9475|177.694|-63.5459|-18.4175|175.819|-87.0384|-49.4104|171.225|-85.1016|-101.373|163.445|-62.683|SERVO1
LEFT|43.0592|170.775|45.3151|16.9448|177.698|-63.5471|-18.4184|175.82|-87.0386|-49.4159|171.233|-85.1014|-101.383|163.452|-62.6805|SERVO1
LEFT|43.0592|170.779|45.3221|16.9419|177.702|-63.5486|-18.4194|175.821|-87.0388|-49.4212|171.242|-85.1012|-101.393|163.46|-62.678|SERVO1
LEFT|43.0592|170.785|45.3295|16.9387|177.707|-63.5501|-18.4207|175.822|-87.0391|-49.4265|171.25|-85.1009|-101.403|163.468|-62.6755|SERVO1
LEFT|43.0592|170.79|45.3375|16.9349|177.713|-63.552|-18.4225|175.825|-87.0395|-49.4318|171.258|-85.1007|-101.413|163.475|-62.6729|SERVO1
LEFT|43.0592|170.797|45.3462|16.9306|177.72|-63.5541|-18.4247|175.827|-87.04|-49.4371|171.266|-85.1003|-101.422|163.482|-62.6704|SERVO1
LEFT|43.0593|170.804|45.3557|16.9256|177.728|-63.5566|-18.4274|175.831|-87.0406|-49.4424|171.275|-85.1|-101.431|163.489|-62.668|SERVO1
LEFT|43.0594|170.811|45.3653|16.9201|177.737|-63.5593|-18.4306|175.835|-87.0412|-49.4475|171.283|-85.0996|-101.439|163.496|-62.6656|SERVO1
LEFT|43.0596|170.818|45.3752|16.914|177.747|-63.5623|-18.4342|175.84|-87.042|-49.4526|171.291|-85.0992|-101.447|163.502|-62.6632|SERVO1
LEFT|43.0597|170.826|45.3852|16.9073|177.758|-63.5656|-18.4382|175.845|-87.0429|-49.4576|171.299|-85.0988|-101.455|163.509|-62.6608|SERVO1
LEFT|43.0599|170.833|45.3946|16.9003|177.769|-63.5691|-18.4427|175.851|-87.0439|-49.4625|171.307|-85.0984|-101.463|163.516|-62.6584|SERVO1
LEFT|43.0601|170.839|45.4032|16.8927|177.782|-63.5728|-18.4478|175.858|-87.045|-49.4673|171.315|-85.098|-101.471|163.523|-62.6558|SERVO1
LEFT|43.0603|170.845|45.4108|16.8847|177.795|-63.5768|-18.4534|175.865|-87.0462|-49.4721|171.323|-85.0976|-101.48|163.53|-62.6531|SERVO1
LEFT|43.0605|170.849|45.417|16.8766|177.809|-63.5807|-18.4593|175.873|-87.0475|-49.4768|171.331|-85.0971|-101.489|163.538|-62.6503|SERVO1
LEFT|43.0606|170.853|45.4221|16.8686|177.822|-63.5846|-18.4655|175.881|-87.0489|-49.4814|171.338|-85.0966|-101.499|163.546|-62.6473|SERVO1
LEFT|43.0608|170.856|45.4265|16.8609|177.835|-63.5884|-18.472|175.89|-87.0503|-49.4857|171.346|-85.0962|-101.508|163.555|-62.6443|SERVO1
LEFT|43.0609|170.859|45.4303|16.8538|177.847|-63.5918|-18.4787|175.899|-87.0517|-49.49|171.353|-85.0956|-101.518|163.564|-62.6411|SERVO1
LEFT|43.0611|170.861|45.4335|16.8475|177.858|-63.5948|-18.4855|175.909|-87.0531|-49.4944|171.361|-85.0951|-101.528|163.573|-62.6379|SERVO1
